id,title,subtitle,lat,lng,teaserUrl,category,category_ger,pic_url,loc_admin1,loc_admin2,click,dest_id,dest_name,loc_name,equal to dest,ok
idsbbeda9c2,Zugerberg.,Zugerberg.,47.1390942,8.5027464,/content/internet/plc/leisure-holidays/de/tagesausflug/zugerberg.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Zugerberg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zug,Zug,"{'lat': 47.1390942, 'lng': 8.5027464}",8502204,Zug,Zug,TRUE,
idsbb038e15,Gornergrat.,Gornergrat.,45.9834759,7.7846801,/content/internet/plc/leisure-holidays/de/tagesausflug/gornergrat.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Gornergrat.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Visp District,"{'lat': 45.9834759, 'lng': 7.7846801}",8501689,Zermatt,Zermatt,TRUE,
idsbb6f3745,Glacier 3000 – Peak Walk by Tissot.,Glacier 3000 – Peak Walk by Tissot.,46.353816,7.2054531,/content/internet/plc/leisure-holidays/de/tagesausflug/glacier-3000.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/Glacier3000_So17.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vaud,Riviera-Pays-d'Enhaut District,"{'lat': 46.353816, 'lng': 7.2054531}",8501394,Château-d'Oex,Chateau-d'Oex,FALSE,
idsbb247ca5,Der Moléson.,Der Moléson.,46.5642031,7.0371126,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-le-moleson.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/moleson.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Fribourg,Gruyere District,"{'lat': 46.5642031, 'lng': 7.0371126}",8504077,Gruyères,Gruyeres,FALSE,
idsbb71f2c0,Schilthorn – Piz Gloria.,Schilthorn – Piz Gloria.,46.557202,7.8352065,/content/internet/plc/leisure-holidays/de/tagesausflug/schilthorn-piz-gloria.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/SchilthornPizGloria_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Interlaken-Oberhasli District,"{'lat': 46.557202, 'lng': 7.8352065}",8507384,Lauterbrunnen,Lauterbrunnen,TRUE,
idsbb20050d,Kuklos/Leysin.,Kuklos/Leysin.,46.3597739,7.0017835,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-kuklos-leysin.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/kuklosleysin.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vaud,Aigle District,"{'lat': 46.3597739, 'lng': 7.0017835}",8501467,Leysin TLSA,Leysin,FALSE,
idsbb1a7614,Verticalp Emosson.,Verticalp Emosson.,46.061455,6.958294,/content/internet/plc/leisure-holidays/de/tagesausflug/verticalp-emosson.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/VerticalpEmosson.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Saint-Maurice District,"{'lat': 46.061455, 'lng': 6.958294}",8501562,Salvan,Salvan,TRUE,
idsbbdf8d5e,Per Älplibahn Malans zum Hochgefühl.,Per Älplibahn Malans zum Hochgefühl.,46.9872096,9.5702331,/content/internet/plc/leisure-holidays/de/tagesausflug/per-aelplibahn-malans-zum-hochgefuehl.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/aelplibahn_malansfotonatur-weltensandraundstefgruenig-karpjuli20.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Grisons,Landquart District,"{'lat': 46.9872096, 'lng': 9.5702331}",8509057,Malans,Malans,TRUE,
idsbb19b00f,Monte Generoso.,Monte Generoso.,45.9312953,9.0199108,/content/internet/plc/leisure-holidays/de/tagesausflug/monte-generoso.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/Monte-Generoso-Winter.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Lugano District,"{'lat': 45.9312953, 'lng': 9.0199108}",8587131,"Melano, Posta",Melano,FALSE,
idsbb4a90b9,Rundwanderung Oberblegisee.,Rundwanderung Oberblegisee.,46.9796055,9.0136038,/content/internet/plc/leisure-holidays/de/tagesausflug/rundwanderung-oberblegisee.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Rundwanderung-Braunwald-Oberblegisee.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Glarus,Glarus,"{'lat': 46.9796055, 'lng': 9.0136038}",8503236,Luchsingen-Hätzingen,Luchsingen,FALSE,
idsbbe001e9,Ausflug auf den Bürgenberg.,Ausflug auf den Bürgenberg.,46.9932746,8.4107019,/content/internet/plc/leisure-holidays/de/tagesausflug/ausflug-buergenberg.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/AusflugAufDenBurgenberg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Nidwalden,Nidwalden,"{'lat': 46.9932746, 'lng': 8.4107019}",8508799,"Ennetbürgen, Post",Ennetburgen,FALSE,
idsbb0ca64a,Wengen Männlichen.,Wengen Männlichen.,46.6181443,7.9380647,/content/internet/plc/leisure-holidays/de/tagesausflug/wengen-maennlichen.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/wengen_keyvisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Interlaken-Oberhasli District,"{'lat': 46.6181443, 'lng': 7.9380647}",8507384,Lauterbrunnen,Lauterbrunnen,TRUE,
idsbb2f3586,AlpErlebnis Betelberg.,AlpErlebnis Betelberg.,46.4288548,7.4090768,/content/internet/plc/leisure-holidays/de/schulen/alperlebnis-betelberg.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/AlperlebnisBetelbergSchulen.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Obersimmental-Saanen District,"{'lat': 46.4288548, 'lng': 7.4090768}",8507279,Lenk im Simmental,Lenk,FALSE,n
idsbb37aa40,Bergwelt Robiei.,Bergwelt Robiei.,46.4431268,8.5127592,/content/internet/plc/leisure-holidays/de/tagesausflug/bergwelt-robiei.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Bergwelt-Robiei.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Piedmont,Provincia Verbano-Cusio-Ossola,"{'lat': 46.4431268, 'lng': 8.5127592}",1322080,Ponte Formazza,Formazza,FALSE,
idsbba0250d,Ausflug ins Naturschutzgebiet Étang de la Gruère.,Ausflug ins Naturschutzgebiet Étang de la Gruère.,47.2561774,6.9964022,/content/internet/plc/leisure-holidays/de/tagesausflug/etang-de-la-gruere.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Etang-Gruere.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Jura,Franches-Montagnes District,"{'lat': 47.2561774, 'lng': 6.9964022}",8500191,Saignelégier,Saignelegier,FALSE,
idsbbe23cb2,Rigi – Königin der Berge.,Rigi – Königin der Berge.,47.0552994,8.4839959,/content/internet/plc/leisure-holidays/de/tagesausflug/rigi-koenigin-der-berge/rigi-koenigin-der-berge-sommer.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/RigiKoeniginderBerge.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schwyz,Bezirk Schwyz,"{'lat': 47.0552994, 'lng': 8.4839959}",8505004,Arth-Goldau,Arth,FALSE,
idsbb057e8b,Der Aussichtsberg - Péz Mundaun.,Der Aussichtsberg - Péz Mundaun.,46.7426442,9.160534,/content/internet/plc/leisure-holidays/de/tagesausflug/der-aussichtsberg-pez-mundaun.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/0011168.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Grisons,Surselva District,"{'lat': 46.7426442, 'lng': 9.160534}",8509171,Ilanz,Ilanz,TRUE,
idsbb48ab2f,Matterhorn Crystal Ride.,Matterhorn Crystal Ride.,45.9384108,7.7300014,/content/internet/plc/leisure-holidays/de/tagesausflug/matterhorn-crystal-ride.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/matterhorn_glacierridekeyvisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Visp District,"{'lat': 45.9384108, 'lng': 7.7300014}",8501689,Zermatt,Zermatt,TRUE,
idsbb29a301,Weissenstein: der Solothurner Hausberg.,Weissenstein: der Solothurner Hausberg.,47.2525,7.51052,/content/internet/plc/leisure-holidays/de/tagesausflug/weissenstein-solothurner-hausberg/weissenstein-solothurner-hausberg-sommer.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Weisenstein.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Solothurn,Bezirk Thal,"{'lat': 47.2525, 'lng': 7.51052}",8572337,"Welschenrohr, Zelgli",Welschenrohr,FALSE,
idsbbdec481,Fernsicht auf dem Stockhorn.,Fernsicht auf dem Stockhorn.,46.69310723,7.53917456,/content/internet/plc/leisure-holidays/de/tagesausflug/fernsicht-auf-dem-stockhorn.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/fernsicht-auf-dem-stockhorn.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Frutigen-Niedersimmental District,"{'lat': 46.69310723, 'lng': 7.53917456}",8507296,Erlenbach im Simmental,Erlenbach im Simmental,TRUE,
idsbb7e5e6b,SBB Führerstandsfahrt entlang des Jurasüdfusses.,SBB Führerstandsfahrt entlang des Jurasüdfusses.,46.516647,6.62909,/content/internet/plc/leisure-holidays/de/tagesausflug/im-fuehrerstand-ueber-den-jura-suedfuss.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/sharedimages/ff/Fuehrerstand_Jura.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vaud,Lausanne District,"{'lat': 46.516647, 'lng': 6.62909}",8501120,Lausanne,Lausanne,TRUE,
idsbb6eaf15,Jassen ist Trumpf.,Jassen ist Trumpf.,47.4253327,9.2248455,/content/internet/plc/leisure-holidays/de/tagesausflug/jassen-ist-trumpf.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/upload/raw/images/jassfahrt.JPG/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Saint Gallen,Wahlkreis St. Gallen,"{'lat': 47.4253327, 'lng': 9.2248455}",8506210,Gossau SG,Gossau,FALSE,
idsbb63d8e7,Pop-up-Restaurant «Churchill».,Pop-up-Restaurant «Churchill».,47.3784045,8.5362146,/content/internet/plc/leisure-holidays/de/tagesausflug/pop-up-restaurant.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/upload/raw/images/essen-galadinner.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zurich,Bezirk Zuerich,"{'lat': 47.3784045, 'lng': 8.5362146}",8530813,Zürich Kreuzplatz,Zuerich (Kreis 1) / City,FALSE,
idsbb096cef,SBB Führerstandsfahrt im ETR 610.,SBB Führerstandsfahrt im ETR 610.,46.5196535,6.6322734,/content/internet/plc/leisure-holidays/de/tagesausflug/fuehrerstandsfahrten-etr-610.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/sharedimages/ff/Fuehrerstandsfahrt_ETR610.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vaud,Lausanne District,"{'lat': 46.5196535, 'lng': 6.6322734}",8501120,Lausanne,Lausanne,TRUE,
idsbb85afc6,Führerstandsfahrt mit der Zentralbahn.,Führerstandsfahrt mit der Zentralbahn.,47.0501682,8.3093072,/content/internet/plc/leisure-holidays/de/tagesausflug/fuehrerstandsfahrten-zentralbahn.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/sharedimages/ff/zb-keyvisual-fuehrerstandsfahrt.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lucerne,Lucerne-Stadt District,"{'lat': 47.0501682, 'lng': 8.3093072}",8505000,Luzern,Luzern,TRUE,
idsbb0defd0,Führerstandsfahrten mit der Rhätischen Bahn.,Führerstandsfahrten mit der Rhätischen Bahn.,46.85367,9.52981,/content/internet/plc/leisure-holidays/de/tagesausflug/fuehrerstandsfahrten-rhb.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/sharedimages/ff/rhbFuehrerstand.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Grisons,Plessur District,"{'lat': 46.85367, 'lng': 9.52981}",8509000,Chur,Chur,TRUE,
idsbb2db345,«Krimi in der Bahn».,«Krimi in der Bahn».,47.4253327,9.2248455,/content/internet/plc/leisure-holidays/de/tagesausflug/krimi-in-der-bahn.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/upload/raw/images/krimifahrt.JPG/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Saint Gallen,Wahlkreis St. Gallen,"{'lat': 47.4253327, 'lng': 9.2248455}",8506210,Gossau SG,Gossau,FALSE,
idsbbcfe53b,SBB Führerstandsfahrt durch und über den Gotthard.,SBB Führerstandsfahrt durch und über den Gotthard.,46.7440955303,8.635939,/content/internet/plc/leisure-holidays/de/tagesausflug/fuehrerstandsfahrten-gotthard.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/sharedimages/ff/Gotthard-Tunnel-Erlebnis-AlpTransit-AG.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Uri,Uri,"{'lat': 46.7440955303, 'lng': 8.635939}",8588653,"Silenen, Dörfli",Silenen,FALSE,
idsbbcb33ec,First Class Package an die Oper «Rigoletto» bei den Bregenzer Festspielen.,First Class Package an die Oper «Rigoletto» bei den Bregenzer Festspielen.,47.50570741,9.73459482,/content/internet/plc/leisure-holidays/de/tagesausflug/bregenzer-festspiele.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/sharedimages/ff/BregenzerFestspiele_KeyVisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vorarlberg,Politischer Bezirk Bregenz,"{'lat': 47.50570741, 'lng': 9.73459482}",8102336,Bregenz,Bregenz,TRUE,
idsbb78d7ee,SBB Führerstandsfahrt über die Gotthard-Panoramastrecke.,SBB Führerstandsfahrt über die Gotthard-Panoramastrecke.,46.7440955303,8.635939,/content/internet/plc/leisure-holidays/de/tagesausflug/fuehrerstandsfahrten-gotthard-panoramastrecke.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/sharedimages/zug/Gotthard_Panorama_Express.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Uri,Uri,"{'lat': 46.7440955303, 'lng': 8.635939}",8588653,"Silenen, Dörfli",Silenen,FALSE,
idsbb6e59b4,Brunchfahrten im Roten Doppelpfeil.,Brunchfahrten im Roten Doppelpfeil.,47.377923,8.5401898,/content/internet/plc/leisure-holidays/de/tagesausflug/brunchfahrt-roter-doppelpfeil.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/sharedimages/ff/Brunchfahrten.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zurich,Bezirk Zuerich,"{'lat': 47.377923, 'lng': 8.5401898}",8591258,"Zürich, Lindenplatz",Zuerich (Kreis 1) / Lindenhof,FALSE,
idsbb5a8cb6,Fondueplausch im Bistrowagen.,Fondueplausch im Bistrowagen.,47.4118699028448,9.25282716751099,/content/internet/plc/leisure-holidays/de/tagesausflug/appenzeller-fondueplausch.mapteaser.html,SBB_lh_adventure_panorama_trips,Erlebnis_&_Panoramareisen,/content/dam/internet/upload/raw/images/FondueplauschImBistrowagen.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Saint Gallen,Wahlkreis St. Gallen,"{'lat': 47.41186990284476, 'lng': 9.252827167510986}",8506210,Gossau SG,Gossau,FALSE,
idsbb8b2e2d,Naturschutzgebiet Bolle Magadino.,Naturschutzgebiet Bolle Magadino.,46.1474272,8.8559472,/content/internet/plc/leisure-holidays/de/tagesausflug/naturschutzgebiet-bolle-magadino.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/riserva_naturalebolledimagadino1keyvisua.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1474272, 'lng': 8.8559472}",8505570,Magadino,Magadino,TRUE,
idsbba638a4,Ausflug ins Val-de-Travers.,Ausflug ins Val-de-Travers.,46.931122,6.656888,/content/internet/plc/leisure-holidays/de/schulen/val-de-travers.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/ValDeTraver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Neuchatel,Val-de-Travers District,"{'lat': 46.931122, 'lng': 6.656888}",8504215,Travers,Travers,TRUE,
idsbb482426,Aareschlucht und Reichenbachfälle.,Aareschlucht und Reichenbachfälle.,46.7197751,8.2091253,/content/internet/plc/leisure-holidays/de/tagesausflug/aareschlucht-und-reichenbachfaelle.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/sharedimages/ff/Aareschlucht_und_Reichenbachfaelle_Key-Visual/_jcr_content/renditions/cq5dam.web.1280.1280.,Bern,Interlaken-Oberhasli District,"{'lat': 46.7197751, 'lng': 8.2091253}",8508308,Meiringen,Meiringen,TRUE,
idsbbd285e6,Schweizerischer Nationalpark Zernez.,Schweizerischer Nationalpark Zernez.,46.7004905,10.0949083,/content/internet/plc/leisure-holidays/de/tagesausflug/schweizerischer-nationalpark-zernez.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/SchweizerischerNationalparkZernez.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Grisons,Inn District,"{'lat': 46.7004905, 'lng': 10.0949083}",8509262,Zernez,Zernez,TRUE,
idsbb0226f0,Den Mittelspecht in Bülach entdecken.,Den Mittelspecht in Bülach entdecken.,47.5227051,8.5226979,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-mittelspecht-buelach-entdecken.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/mittelspechtweg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zurich,Bezirk Buelach,"{'lat': 47.5227051, 'lng': 8.5226979}",8721216,Hochfelden,Hochfelden,TRUE,
idsbb994442,Schwarzsee.,Schwarzsee.,46.6703358,7.2883346,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-schwarzsee.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/lacnoir.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Fribourg,Sense District,"{'lat': 46.6703358, 'lng': 7.2883346}",8504868,"Plaffeien, Dorf",Plaffeien,FALSE,
idsbbdcfc38,Stadtführung durch Luzern.,Stadtführung durch Luzern.,47.0505452,8.3054682,/content/internet/plc/leisure-holidays/de/gruppen/stadtfuehrung-luzern.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/luzern.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lucerne,Lucerne-Stadt District,"{'lat': 47.0505452, 'lng': 8.3054682}",8505000,Luzern,Luzern,TRUE,
idsbbe20e74,Lausanne Jardins 2019 – Terre à terre.,Lausanne Jardins 2019 – Terre à terre.,46.5218269,6.6327025,/content/internet/plc/leisure-holidays/de/veranstaltungen/lausanne-jardins.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Lausanne_Jardins.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vaud,Lausanne District,"{'lat': 46.5218269, 'lng': 6.6327025}",8501120,Lausanne,Lausanne,TRUE,
idsbb56f3e1,Stadtführungen durch Sempach.,Stadtführungen durch Sempach.,47.1372008,8.19204821,/content/internet/plc/leisure-holidays/de/gruppen/fuehrungen-sempach.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/railaway_sempach.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lucerne,Sursee District,"{'lat': 47.1372008, 'lng': 8.19204821}",8502009,Sempach-Neuenkirch,Sempach,FALSE,
idsbbcdb775,Schloss und Städtli Werdenberg.,Schloss und Städtli Werdenberg.,47.16849195,9.46166947,/content/internet/plc/leisure-holidays/de/tagesausflug/schloss-und-staedtli-werdenberg.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/herbst_schloss_werdenbergdanielammann007.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Saint Gallen,Wahlkreis Werdenberg,"{'lat': 47.16849195, 'lng': 9.46166947}",8509404,Buchs SG,Buchs,FALSE,
idsbbdbb2e1,Altstadt von Bellinzona.,Altstadt von Bellinzona.,46.2009597,8.9825105,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-altstadt-von-bellinzona.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Altstadt_von_Bellinzona.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Bellinzona District,"{'lat': 46.2009597, 'lng': 8.9825105}",8575163,"Sementina, Sud",Sementina,FALSE,
idsbb7ab6d2,Archäologischer Park Tremona.,Archäologischer Park Tremona.,45.8807051,8.9565873,/content/internet/plc/leisure-holidays/de/tagesausflug/archaeologischer-park-tremona.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/parco_archeologicotremona1kexvisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Mendrisio District,"{'lat': 45.8807051, 'lng': 8.9565873}",8580080,"Arzo, Coop",Arzo,FALSE,
idsbbe29ea2,Welterbe Tektonikarena Sardona.,Welterbe Tektonikarena Sardona.,46.9229472,9.251455,/content/internet/plc/leisure-holidays/de/tagesausflug/welterbe-tektonikarena-sardona.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Welterbe-Tektonikarena-Sardona.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Grisons,Imboden District,"{'lat': 46.9229472, 'lng': 9.251455}",8509773,"Flims Dorf, Post",Flims,FALSE,
idsbbe8de16,Lugano Region Guided Experiences.,Lugano Region Guided Experiences.,46.0050102,8.9520281,/content/internet/plc/leisure-holidays/de/tagesausflug/lugano-region-guided-experiences.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/lugan_region_guidedexperiences1keyvisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Lugano District,"{'lat': 46.0050102, 'lng': 8.9520281}",8505300,Lugano,Lugano,TRUE,
idsbb33271f,Zuschauerterrassen am Flughafen Zürich.,Zuschauerterrassen am Flughafen Zürich.,47.45087314,8.55810821,/content/internet/plc/leisure-holidays/de/tagesausflug/zuschauerterrassen-am-flughafen-zuerich.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/uebersicht_b006_020361.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zurich,Bezirk Buelach,"{'lat': 47.45087314, 'lng': 8.55810821}",8590626,"Glattbrugg, Lindberghplatz",Glattbrugg / Rohr/Platten-Balsberg,FALSE,
idsbb065c09,Wandern im Niederurnertäli.,Wandern im Niederurnertäli.,47.125534,9.0179553,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-wandern-im-niederurnertaeli.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/niederurnertali.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Glarus,Glarus,"{'lat': 47.125534, 'lng': 9.0179553}",8503224,Bilten,Bilten,TRUE,
idsbb9c4ec5,Feriengefühl im Tropenhaus Frutigen.,Feriengefühl im Tropenhaus Frutigen.,46.5925538,7.6557968,/content/internet/plc/leisure-holidays/de/tagesausflug/maison-tropicale-de-frutigen/maison-tropicale-de-frutigen-sommer.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/sharedimages/ff/sommerwelle18/familien/Tropenhaus_Frutigen_Key_Visual_3200x2400.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Frutigen-Niedersimmental District,"{'lat': 46.5925538, 'lng': 7.6557968}",8507478,Frutigen,Frutigen,TRUE,
idsbbc8233e,Saut-du-Doubs.,Saut-du-Doubs.,47.0720647,6.6920106,/content/internet/plc/leisure-holidays/de/tagesausflug/saut-du-doubs.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/saut-du-doubs.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Neuchatel,Le Locle District,"{'lat': 47.0720647, 'lng': 6.6920106}",8504392,Les Brenets,Les Brenets,TRUE,
idsbbd8b307,Monte Brè.,Monte Brè.,46.0103461,8.9854431,/content/internet/plc/leisure-holidays/de/tagesausflug/monte-bre.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Monte_Bre.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Lugano District,"{'lat': 46.0103461, 'lng': 8.9854431}",8591645,"Pregassona, Fola",Pregassona,FALSE,
idsbb992a0a,Gottfried-Keller-Dichterweg.,Gottfried-Keller-Dichterweg.,47.5580138,8.4217919,/content/internet/plc/leisure-holidays/de/tagesausflug/gottfried-keller-dichterweg.mapteaser.html,SBB_lh_nature_sights_of_interest,Natur_&_Sehenswürdigkeiten,/content/dam/internet/upload/raw/images/Gottfried-Keller-Dichterweg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Baden-Wuerttemberg,Freiburg Region,"{'lat': 47.5580138, 'lng': 8.4217919}",8014478,Tiengen (Hochrhein),Hohentengen am Hochrhein,FALSE,n
